hour_start_date,hbar_price_usd,hour_start_timestamp,cent_equivalent,hbar_equivalent
2025-09-06T07:00:00Z,0.21621066,1757142000,648632,30000
2025-09-06T08:00:00Z,0.21657466,1757145600,649724,30000
2025-09-06T09:00:00Z,0.21732033,1757149200,651961,30000
2025-09-06T10:00:00Z,0.21653000,1757152800,649590,30000
2025-09-06T11:00:00Z,0.21568300,1757156400,647049,30000
2025-09-06T12:00:00Z,0.21604500,1757160000,648135,30000
2025-09-06T13:00:00Z,0.21618666,1757163600,648560,30000
2025-09-06T14:00:00Z,0.21607066,1757167200,648212,30000
2025-09-06T15:00:00Z,0.21691800,1757170800,650754,30000
2025-09-06T16:00:00Z,0.21711300,1757174400,651339,30000
2025-09-06T17:00:00Z,0.21538366,1757178000,646151,30000
2025-09-06T18:00:00Z,0.21560366,1757181600,646811,30000
2025-09-06T19:00:00Z,0.21500366,1757185200,645011,30000
2025-09-06T20:00:00Z,0.21529733,1757188800,645892,30000
2025-09-06T21:00:00Z,0.21391233,1757192400,641737,30000
2025-09-06T22:00:00Z,0.21453000,1757196000,643590,30000
2025-09-06T23:00:00Z,0.21412433,1757199600,642373,30000
2025-09-07T00:00:00Z,0.21393266,1757203200,641798,30000
2025-09-07T01:00:00Z,0.21452833,1757206800,643585,30000
2025-09-07T02:00:00Z,0.21602900,1757210400,648087,30000
2025-09-07T03:00:00Z,0.21680866,1757214000,650426,30000
2025-09-07T04:00:00Z,0.21829666,1757217600,654890,30000
2025-09-07T05:00:00Z,0.21805300,1757221200,654159,30000
2025-09-07T06:00:00Z,0.21932466,1757224800,657974,30000
2025-09-07T07:00:00Z,0.22018866,1757228400,660566,30000
2025-09-07T08:00:00Z,0.21873566,1757232000,656207,30000
2025-09-07T09:00:00Z,0.21964600,1757235600,658938,30000
2025-09-07T10:00:00Z,0.21996733,1757239200,659902,30000
2025-09-07T11:00:00Z,0.21976433,1757242800,659293,30000
2025-09-07T12:00:00Z,0.22018133,1757246400,660544,30000
2025-09-07T13:00:00Z,0.22000433,1757250000,660013,30000
2025-09-07T14:00:00Z,0.21968433,1757253600,659053,30000
2025-09-07T15:00:00Z,0.21959633,1757257200,658789,30000
2025-09-07T16:00:00Z,0.21987800,1757260800,659634,30000
2025-09-07T17:00:00Z,0.22007366,1757264400,660221,30000
2025-09-07T18:00:00Z,0.21956433,1757268000,658693,30000
2025-09-07T19:00:00Z,0.21792233,1757271600,653767,30000
2025-09-07T20:00:00Z,0.21779300,1757275200,653379,30000
2025-09-07T21:00:00Z,0.21815666,1757278800,654470,30000
2025-09-07T22:00:00Z,0.21910300,1757282400,657309,30000
2025-09-07T23:00:00Z,0.21863400,1757286000,655902,30000
2025-09-08T00:00:00Z,0.21939666,1757289600,658190,30000
2025-09-08T01:00:00Z,0.21948600,1757293200,658458,30000
2025-09-08T02:00:00Z,0.21864633,1757296800,655939,30000
2025-09-08T03:00:00Z,0.21874633,1757300400,656239,30000
2025-09-08T04:00:00Z,0.22123633,1757304000,663709,30000
2025-09-08T05:00:00Z,0.22086100,1757307600,662583,30000
2025-09-08T06:00:00Z,0.22074333,1757311200,662230,30000
2025-09-08T07:00:00Z,0.22090466,1757314800,662714,30000
2025-09-08T08:00:00Z,0.22012000,1757318400,660360,30000
2025-09-08T09:00:00Z,0.22120066,1757322000,663602,30000
2025-09-08T10:00:00Z,0.22237033,1757325600,667111,30000
2025-09-08T11:00:00Z,0.22344000,1757329200,670320,30000
2025-09-08T12:00:00Z,0.22360800,1757332800,670824,30000
2025-09-08T13:00:00Z,0.22277233,1757336400,668317,30000
2025-09-08T14:00:00Z,0.22464633,1757340000,673939,30000
2025-09-08T15:00:00Z,0.22469600,1757343600,674088,30000
2025-09-08T16:00:00Z,0.22689000,1757347200,680670,30000
2025-09-08T17:00:00Z,0.22724100,1757350800,681723,30000
2025-09-08T18:00:00Z,0.22589033,1757354400,677671,30000
2025-09-08T19:00:00Z,0.22576000,1757358000,677280,30000
2025-09-08T20:00:00Z,0.22690300,1757361600,680709,30000
2025-09-08T21:00:00Z,0.22550900,1757365200,676527,30000
2025-09-08T22:00:00Z,0.22460400,1757368800,673812,30000
2025-09-08T23:00:00Z,0.22609500,1757372400,678285,30000
2025-09-09T00:00:00Z,0.22680400,1757376000,680412,30000
2025-09-09T01:00:00Z,0.22630266,1757379600,678908,30000
2025-09-09T02:00:00Z,0.22749766,1757383200,682493,30000
2025-09-09T03:00:00Z,0.22602333,1757386800,678070,30000
2025-09-09T04:00:00Z,0.22420900,1757390400,672627,30000
2025-09-09T05:00:00Z,0.22608633,1757394000,678259,30000
2025-09-09T06:00:00Z,0.22735333,1757397600,682060,30000
2025-09-09T07:00:00Z,0.22727300,1757401200,681819,30000
2025-09-09T08:00:00Z,0.23068266,1757404800,692048,30000
2025-09-09T09:00:00Z,0.23237033,1757408400,697111,30000
2025-09-09T10:00:00Z,0.23327300,1757412000,699819,30000
2025-09-09T11:00:00Z,0.23242133,1757415600,697264,30000
2025-09-09T12:00:00Z,0.23259366,1757419200,697781,30000
2025-09-09T13:00:00Z,0.23171866,1757422800,695156,30000
2025-09-09T14:00:00Z,0.23147166,1757426400,694415,30000
2025-09-09T15:00:00Z,0.23128633,1757430000,693859,30000
2025-09-09T16:00:00Z,0.22779100,1757433600,683373,30000
2025-09-09T17:00:00Z,0.22568766,1757437200,677063,30000
2025-09-09T18:00:00Z,0.22557266,1757440800,676718,30000
2025-09-09T19:00:00Z,0.22609433,1757444400,678283,30000
2025-09-09T20:00:00Z,0.22694066,1757448000,680822,30000
2025-09-09T21:00:00Z,0.22745533,1757451600,682366,30000
2025-09-09T22:00:00Z,0.22833866,1757455200,685016,30000
2025-09-09T23:00:00Z,0.22715933,1757458800,681478,30000
2025-09-10T00:00:00Z,0.22850633,1757462400,685519,30000
2025-09-10T01:00:00Z,0.22828766,1757466000,684863,30000
2025-09-10T02:00:00Z,0.22739966,1757469600,682199,30000
2025-09-10T03:00:00Z,0.22912266,1757473200,687368,30000
2025-09-10T04:00:00Z,0.23050866,1757476800,691526,30000
2025-09-10T05:00:00Z,0.23123866,1757480400,693716,30000
2025-09-10T06:00:00Z,0.23068500,1757484000,692055,30000
2025-09-10T07:00:00Z,0.23029966,1757487600,690899,30000
2025-09-10T08:00:00Z,0.23149266,1757491200,694478,30000
2025-09-10T09:00:00Z,0.23287933,1757494800,698638,30000
2025-09-10T10:00:00Z,0.23211000,1757498400,696330,30000
2025-09-10T11:00:00Z,0.23185700,1757502000,695571,30000
2025-09-10T12:00:00Z,0.23050300,1757505600,691509,30000
2025-09-10T13:00:00Z,0.23114566,1757509200,693437,30000
2025-09-10T14:00:00Z,0.23437266,1757512800,703118,30000
2025-09-10T15:00:00Z,0.23577200,1757516400,707316,30000
2025-09-10T16:00:00Z,0.23410000,1757520000,702300,30000
2025-09-10T17:00:00Z,0.23339033,1757523600,700171,30000
2025-09-10T18:00:00Z,0.23406333,1757527200,702190,30000
2025-09-10T19:00:00Z,0.23342466,1757530800,700274,30000
2025-09-10T20:00:00Z,0.23272233,1757534400,698167,30000
2025-09-10T21:00:00Z,0.23064600,1757538000,691938,30000
2025-09-10T22:00:00Z,0.23198300,1757541600,695949,30000
2025-09-10T23:00:00Z,0.23335366,1757545200,700061,30000
2025-09-11T00:00:00Z,0.23279433,1757548800,698383,30000
2025-09-11T01:00:00Z,0.23419066,1757552400,702572,30000
2025-09-11T02:00:00Z,0.23400466,1757556000,702014,30000
2025-09-11T03:00:00Z,0.23533933,1757559600,706018,30000
2025-09-11T04:00:00Z,0.23435366,1757563200,703061,30000
2025-09-11T05:00:00Z,0.23591066,1757566800,707732,30000
2025-09-11T06:00:00Z,0.23569233,1757570400,707077,30000
2025-09-11T07:00:00Z,0.23616566,1757574000,708497,30000
2025-09-11T08:00:00Z,0.23735566,1757577600,712067,30000
2025-09-11T09:00:00Z,0.23663566,1757581200,709907,30000
2025-09-11T10:00:00Z,0.23782966,1757584800,713489,30000
2025-09-11T11:00:00Z,0.23800833,1757588400,714025,30000
2025-09-11T12:00:00Z,0.23790100,1757592000,713703,30000
2025-09-11T13:00:00Z,0.23728733,1757595600,711862,30000
2025-09-11T14:00:00Z,0.23678866,1757599200,710366,30000
2025-09-11T15:00:00Z,0.23648000,1757602800,709440,30000
2025-09-11T16:00:00Z,0.23500066,1757606400,705002,30000
2025-09-11T17:00:00Z,0.23368000,1757610000,701040,30000
2025-09-11T18:00:00Z,0.23447533,1757613600,703426,30000
2025-09-11T19:00:00Z,0.23500666,1757617200,705020,30000
2025-09-11T20:00:00Z,0.23504266,1757620800,705128,30000
2025-09-11T21:00:00Z,0.23587866,1757624400,707636,30000
2025-09-11T22:00:00Z,0.23481866,1757628000,704456,30000
2025-09-11T23:00:00Z,0.23987633,1757631600,719629,30000
2025-09-12T00:00:00Z,0.23896633,1757635200,716899,30000
2025-09-12T01:00:00Z,0.23990066,1757638800,719702,30000
2025-09-12T02:00:00Z,0.24256833,1757642400,727705,30000
2025-09-12T03:00:00Z,0.24210133,1757646000,726304,30000
2025-09-12T04:00:00Z,0.24183166,1757649600,725495,30000
2025-09-12T05:00:00Z,0.24273166,1757653200,728195,30000
2025-09-12T06:00:00Z,0.24429733,1757656800,732892,30000
2025-09-12T07:00:00Z,0.24521533,1757660400,735646,30000
2025-09-12T08:00:00Z,0.24314100,1757664000,729423,30000
2025-09-12T09:00:00Z,0.24198833,1757667600,725965,30000
2025-09-12T10:00:00Z,0.24063366,1757671200,721901,30000
2025-09-12T11:00:00Z,0.24083800,1757674800,722514,30000
2025-09-12T12:00:00Z,0.24080033,1757678400,722401,30000
2025-09-12T13:00:00Z,0.23951300,1757682000,718539,30000
2025-09-12T14:00:00Z,0.23988533,1757685600,719656,30000
2025-09-12T15:00:00Z,0.24016233,1757689200,720487,30000
2025-09-12T16:00:00Z,0.24203166,1757692800,726095,30000
2025-09-12T17:00:00Z,0.24097633,1757696400,722929,30000
2025-09-12T18:00:00Z,0.24213966,1757700000,726419,30000
2025-09-12T19:00:00Z,0.24296633,1757703600,728899,30000
2025-09-12T20:00:00Z,0.24399533,1757707200,731986,30000
2025-09-12T21:00:00Z,0.24425600,1757710800,732768,30000
2025-09-12T22:00:00Z,0.24373500,1757714400,731205,30000
2025-09-12T23:00:00Z,0.24282500,1757718000,728475,30000
2025-09-13T00:00:00Z,0.24514600,1757721600,735438,30000
2025-09-13T01:00:00Z,0.24552500,1757725200,736575,30000
2025-09-13T02:00:00Z,0.24610233,1757728800,738307,30000
2025-09-13T03:00:00Z,0.24473266,1757732400,734198,30000
2025-09-13T04:00:00Z,0.24518433,1757736000,735553,30000
2025-09-13T05:00:00Z,0.24663133,1757739600,739894,30000
2025-09-13T06:00:00Z,0.24546000,1757743200,736380,30000
2025-09-13T07:00:00Z,0.24586433,1757746800,737593,30000
2025-09-13T08:00:00Z,0.24687033,1757750400,740611,30000
2025-09-13T09:00:00Z,0.24662433,1757754000,739873,30000
2025-09-13T10:00:00Z,0.24837566,1757757600,745127,30000
2025-09-13T11:00:00Z,0.25196933,1757761200,755908,30000
2025-09-13T12:00:00Z,0.25048033,1757764800,751441,30000
2025-09-13T13:00:00Z,0.25195900,1757768400,755877,30000
2025-09-13T14:00:00Z,0.25325966,1757772000,759779,30000
2025-09-13T15:00:00Z,0.25051100,1757775600,751533,30000
2025-09-13T16:00:00Z,0.25051266,1757779200,751538,30000
2025-09-13T17:00:00Z,0.24902000,1757782800,747060,30000
2025-09-13T18:00:00Z,0.24597300,1757786400,737919,30000
2025-09-13T19:00:00Z,0.24569466,1757790000,737084,30000
2025-09-13T20:00:00Z,0.24598233,1757793600,737947,30000
2025-09-13T21:00:00Z,0.24627033,1757797200,738811,30000
2025-09-13T22:00:00Z,0.24739000,1757800800,742170,30000
2025-09-13T23:00:00Z,0.24889666,1757804400,746690,30000
2025-09-14T00:00:00Z,0.24781533,1757808000,743446,30000
2025-09-14T01:00:00Z,0.24814000,1757811600,744420,30000
2025-09-14T02:00:00Z,0.24594433,1757815200,737833,30000
2025-09-14T03:00:00Z,0.24668333,1757818800,740050,30000
2025-09-14T04:00:00Z,0.24583900,1757822400,737517,30000
2025-09-14T05:00:00Z,0.24386433,1757826000,731593,30000
2025-09-14T06:00:00Z,0.24317133,1757829600,729514,30000
2025-09-14T07:00:00Z,0.24510466,1757833200,735314,30000
2025-09-14T08:00:00Z,0.24358333,1757836800,730750,30000
2025-09-14T09:00:00Z,0.24306766,1757840400,729203,30000
2025-09-14T10:00:00Z,0.24299600,1757844000,728988,30000
2025-09-14T11:00:00Z,0.24467133,1757847600,734014,30000
2025-09-14T12:00:00Z,0.24382966,1757851200,731489,30000
2025-09-14T13:00:00Z,0.24079733,1757854800,722392,30000
2025-09-14T14:00:00Z,0.24023400,1757858400,720702,30000
2025-09-14T15:00:00Z,0.23882333,1757862000,716470,30000
2025-09-14T16:00:00Z,0.23849766,1757865600,715493,30000
2025-09-14T17:00:00Z,0.23814933,1757869200,714448,30000
2025-09-14T18:00:00Z,0.24037300,1757872800,721119,30000
2025-09-14T19:00:00Z,0.24154433,1757876400,724633,30000
2025-09-14T20:00:00Z,0.23974100,1757880000,719223,30000
2025-09-14T21:00:00Z,0.23965266,1757883600,718958,30000
2025-09-14T22:00:00Z,0.23987400,1757887200,719622,30000
2025-09-14T23:00:00Z,0.24141600,1757890800,724248,30000
2025-09-15T00:00:00Z,0.24274100,1757894400,728223,30000
2025-09-15T01:00:00Z,0.24080800,1757898000,722424,30000
2025-09-15T02:00:00Z,0.24073666,1757901600,722210,30000
2025-09-15T03:00:00Z,0.24090866,1757905200,722726,30000
2025-09-15T04:00:00Z,0.24103633,1757908800,723109,30000
2025-09-15T05:00:00Z,0.24226266,1757912400,726788,30000
2025-09-15T06:00:00Z,0.24138466,1757916000,724154,30000
2025-09-15T07:00:00Z,0.24299766,1757919600,728993,30000
2025-09-15T08:00:00Z,0.23958233,1757923200,718747,30000
2025-09-15T09:00:00Z,0.23741966,1757926800,712259,30000
2025-09-15T10:00:00Z,0.23189500,1757930400,695685,30000
2025-09-15T11:00:00Z,0.23403433,1757934000,702103,30000
2025-09-15T12:00:00Z,0.23344966,1757937600,700349,30000
2025-09-15T13:00:00Z,0.23359200,1757941200,700776,30000
2025-09-15T14:00:00Z,0.23258066,1757944800,697742,30000
2025-09-15T15:00:00Z,0.23349300,1757948400,700479,30000
2025-09-15T16:00:00Z,0.23231533,1757952000,696946,30000
2025-09-15T17:00:00Z,0.23154066,1757955600,694622,30000
2025-09-15T18:00:00Z,0.23141166,1757959200,694235,30000
2025-09-15T19:00:00Z,0.23330700,1757962800,699921,30000
2025-09-15T20:00:00Z,0.23454600,1757966400,703638,30000
2025-09-15T21:00:00Z,0.23426200,1757970000,702786,30000
2025-09-15T22:00:00Z,0.23509566,1757973600,705287,30000
2025-09-15T23:00:00Z,0.23629733,1757977200,708892,30000
2025-09-16T00:00:00Z,0.23560466,1757980800,706814,30000
2025-09-16T01:00:00Z,0.23693733,1757984400,710812,30000
2025-09-16T02:00:00Z,0.23549066,1757988000,706472,30000
2025-09-16T03:00:00Z,0.23481466,1757991600,704444,30000
2025-09-16T04:00:00Z,0.23448833,1757995200,703465,30000
2025-09-16T05:00:00Z,0.23402033,1757998800,702061,30000
2025-09-16T06:00:00Z,0.23348833,1758002400,700465,30000
2025-09-16T07:00:00Z,0.23501400,1758006000,705042,30000
2025-09-16T08:00:00Z,0.23391433,1758009600,701743,30000
2025-09-16T09:00:00Z,0.23501200,1758013200,705036,30000
2025-09-16T10:00:00Z,0.23714733,1758016800,711442,30000
2025-09-16T11:00:00Z,0.23749766,1758020400,712493,30000
2025-09-16T12:00:00Z,0.23679266,1758024000,710378,30000
2025-09-16T13:00:00Z,0.23642366,1758027600,709271,30000
2025-09-16T14:00:00Z,0.23693066,1758031200,710792,30000
2025-09-16T15:00:00Z,0.23598733,1758034800,707962,30000
2025-09-16T16:00:00Z,0.23615866,1758038400,708476,30000
2025-09-16T17:00:00Z,0.23673400,1758042000,710202,30000
2025-09-16T18:00:00Z,0.23593233,1758045600,707797,30000
2025-09-16T19:00:00Z,0.23927900,1758049200,717837,30000
2025-09-16T20:00:00Z,0.23823000,1758052800,714690,30000
2025-09-16T21:00:00Z,0.23819966,1758056400,714599,30000
2025-09-16T22:00:00Z,0.23806066,1758060000,714182,30000
2025-09-16T23:00:00Z,0.23903100,1758063600,717093,30000
2025-09-17T00:00:00Z,0.23871333,1758067200,716140,30000
2025-09-17T01:00:00Z,0.23797166,1758070800,713915,30000
2025-09-17T02:00:00Z,0.23803300,1758074400,714099,30000
2025-09-17T03:00:00Z,0.23676233,1758078000,710287,30000
2025-09-17T04:00:00Z,0.23733033,1758081600,711991,30000
2025-09-17T05:00:00Z,0.23610800,1758085200,708324,30000
2025-09-17T06:00:00Z,0.23528433,1758088800,705853,30000
2025-09-17T07:00:00Z,0.23712566,1758092400,711377,30000
2025-09-17T08:00:00Z,0.23850900,1758096000,715527,30000
2025-09-17T09:00:00Z,0.23766033,1758099600,712981,30000
2025-09-17T10:00:00Z,0.23548300,1758103200,706449,30000
2025-09-17T11:00:00Z,0.23416933,1758106800,702508,30000
2025-09-17T12:00:00Z,0.23407200,1758110400,702216,30000
2025-09-17T13:00:00Z,0.23451566,1758114000,703547,30000
2025-09-17T14:00:00Z,0.23533800,1758117600,706014,30000
2025-09-17T15:00:00Z,0.23483766,1758121200,704513,30000
